data,titulo,classificacao,justificativa,link
02/11/2024,Série B: vice-líder Novorizontino bate Chape a três rodadas do fim,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/serie-b-vice-lider-novorizontino-bate-chape-tres-rodadas-do-fim
02/11/2024,Unesco: cerca de 85% dos assassinatos de jornalistas passam impunes,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/unesco-cerca-de-85-dos-assassinatos-de-jornalistas-passam-impunes
02/11/2024,Histórias de vida em formato de cordel são tema de exposição em SP,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/historias-de-vida-em-formato-de-cordel-sao-tema-de-exposicao-em-sp
02/11/2024,Cidade de São Paulo está em estado de atenção para alagamentos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/cidade-de-sao-paulo-esta-em-estado-de-atencao-para-alagamentos
02/11/2024,Domingo de Enem tem previsão de chuva em várias partes do país,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/domingo-de-enem-tem-previsao-de-chuva-em-varias-parte-do-pais
02/11/2024,Pelo menos 17 capitais terão passe livre para inscritos no Enem,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/pelo-menos-17-capitais-terao-passe-livre-para-inscritos-no-enem
02/11/2024,Bancos devolveram ao INSS quase R$ 8 bi em benefícios não sacados,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/bancos-devolveram-ao-inss-quase-r-8-bi-em-beneficios-nao-sacados
02/11/2024,Lula visitará sala de monitoramento do Enem neste domingo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/lula-visitara-sala-de-monitoramento-do-enem-neste-domingo
02/11/2024,COP16 termina com atraso e sem acordo sobre formas de financiamento,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/cop16-termina-com-atraso-e-sem-acordo-sobre-formas-de-financiamento
02/11/2024,"Judoca Luiz Onmura, medalhista olímpico em 1984, morre aos 64 anos",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/judoca-luiz-onmura-medalhista-olimpico-em-1984-morre-aos-64-anos
02/11/2024,Bombeiros encerram trabalhos três dias após incêndio na região do Brás,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/bombeiros-encerram-trabalhos-tres-dias-apos-incendio-na-regiao-do-bras
02/11/2024,Foguete lançado do Líbano deixa pelo menos 19 feridos em Israel,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/foguete-lancado-do-libano-deixa-pelo-menos-19-feridos-em-israel
02/11/2024,TV Brasil transmite quatro duelos da 35ª rodada do Brasileirão Série B,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/tv-brasil-transmite-quatro-duelos-da-35a-rodada-do-brasileirao-serie-b
02/11/2024,Enem 2024: como saber o local de provas deste domingo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/enem-2024-como-saber-o-local-de-provas-deste-domingo
02/11/2024,Familiares homenageiam entes queridos em Dia de Finados,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/familiares-homenageiam-entes-queridos-em-dia-de-finados
02/11/2024,Rio: 156 pessoas foram baleadas no transporte público desde 2016,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/rio-156-pessoas-foram-baleadas-no-transporte-publico-desde-2016
02/11/2024,“Escolas sem paredes” buscam garantir educação em Gaza,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/escolas-sem-paredes-buscam-garantir-educacao-em-gaza
02/11/2024,Pedro Sánchez anuncia ajuda na Espanha; número de mortos chega a 211,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/pedro-sanchez-anuncia-ajuda-na-espanha-numero-de-mortos-chega-211
02/11/2024,Palmeirense suspeito de participar de emboscada a ônibus é preso,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/palmeirense-suspeito-de-participar-de-emboscada-onibus-e-preso
02/11/2024,Série de Joel Zito sobre cinema africano estreia na TV Brasil,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/serie-de-joel-zito-sobre-cinema-africano-estreia-na-tv-brasil
02/11/2024,"Finados: ""saudade é pior que pobreza"", diz idosa em situação de rua",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/finados-saudade-e-pior-que-pobreza-diz-idosa-em-situacao-de-rua
02/11/2024,Novorizontino visita Chape de olho na liderança da Série B,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/novorizontino-visita-chape-de-olho-na-lideranca-da-serie-b
02/11/2024,Reunião Global de Educação pede prioridade no financiamento do setor,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/reuniao-global-de-educacao-pede-prioridade-no-financiamento-do-setor
02/11/2024,"Na reta final do Enem, alunos participam de aulões e tentam relaxar",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/na-reta-final-do-enem-alunos-participam-de-auloes-e-tentam-relaxar
02/11/2024,Nenhuma aposta acerta a Mega-Sena e prêmio vai a R$ 127 milhões,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/nenhuma-aposta-acerta-mega-sena-e-premio-vai-r-127-milhoes
03/11/2024,"Estudantes aprovam tema da redação do Enem, mas acham prova cansativa",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/alunos-aprovam-tema-da-redacao-do-enem-mas-acham-prova-cansativa
03/11/2024,"Enem 2024: tema da redação é atual e apropriado, avaliam professores",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/enem-2024-tema-da-redacao-atual-e-apropriado-avaliam-professores
03/11/2024,Copa do Brasil: Flamengo faz 3 a 1 no Atlético-MG em 1º jogo da final,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/copa-do-brasil-flamengo-faz-3-1-no-atletico-mg-em-1o-jogo-da-final
03/11/2024,Candidatos têm boa impressão do primeiro dia de provas do Enem 2024,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/candidatos-tem-boa-impressao-da-primeira-avaliacao-do-enem-2024
03/11/2024,Paulistão Feminino: Corinthians vence São Paulo em 1º jogo da semi,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/paulistao-feminino-corinthians-vence-sao-paulo-em-1o-jogo-da-semi
03/11/2024,"Fórmula 1: Verstappen vence GP de São Paulo, após largar em 17º lugar",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/formula-1-verstappen-vence-gp-de-sao-paulo-apos-largar-em-17o-lugar
03/11/2024,Lula: maioria jovem no Enem demonstra compromisso com o futuro,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/lula-maioria-jovem-no-enem-demonstra-compromisso-com-o-futuro
03/11/2024,Tema da redação do Enem 2024 aborda valorização da herança africana,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/tema-da-redacao-do-enem-2024
03/11/2024,Protestos na Espanha interrompem visita do rei em área com enchentes,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/protestos-na-espanha-interrompem-visita-do-rei-em-area-com-enchentes
03/11/2024,Capital paulista tem previsão de chuva forte para o período da tarde,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/sao-paulo-tem-dia-chuvoso
03/11/2024,Enem reúne estreantes e veteranos entre milhões de candidatos,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/enem-reune-estreantes-e-veteranos-entre-milhoes-de-candidatos
03/11/2024,Haddad cancela viagem à Europa,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/haddad-cancela-viagem-europa
03/11/2024,Enem 2024: portões são fechados em todo o Brasil,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/enem-2024-portoes-sao-fechados-em-todo-o-brasil
03/11/2024,Entenda o processo eleitoral dos Estados Unidos,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/entenda-o-processo-eleitoral-dos-estados-unidos
03/11/2024,Estudantes começam a entrar nos locais de prova do Enem,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/estudantes-comecam-entrar-nos-locais-de-prova-do-enem
03/11/2024,Inmet prevê chuvas intensas para hoje e segunda-feira em oito estados,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/inmet-preve-chuvas-intensas-para-hoje-e-segunda-feira-em-oito-estados
03/11/2024,Busca ativa amplia perfil para adoção de crianças e adolescentes,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/busca-ativa-amplia-perfil-para-adocao-de-criancas-e-adolescentes
03/11/2024,CFM entra na Justiça contra cotas na residência médica,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/cfm-entra-na-justica-contra-cotas-na-residencia-medica
03/11/2024,Lula publica mensagem de incentivo aos participantes do Enem,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/lula-publica-mensagem-de-incentivo-aos-participantes-do-enem
03/11/2024,Novembro Azul: SBU alerta para aumento de casos de câncer de próstata,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/novembro-azul-sbu-alerta-para-aumento-de-casos-de-cancer-de-prostata
03/11/2024,Itamar Vieira Junior: desinteresse de brasileiros pelos livros é mito,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/itamar-vieira-junior-desinteresse-de-brasileiros-pelos-livros-e-mito
03/11/2024,"Mais de 4,3 milhões de candidatos participam hoje do Enem 2024",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/mais-de-43-milhoes-de-candidatos-participam-hoje-do-enem-2024
03/11/2024,Flamengo e Atlético-MG começam a decidir título da Copa do Brasil,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/flamengo-e-atletico-mg-comecam-decidir-titulo-da-copa-do-brasil
03/11/2024,"Hoje é Dia: Dia das Favelas, do design e do riso são destaques",NÃO,"Notícia sobre evento histórico/comemorativo, não instabilidade atual",https://agenciabrasil.ebc.com.br/geral/noticia/2024-10/hoje-e-dia-dia-das-favelas-do-design-e-do-riso-sao-destaques
04/11/2024,Pacote de corte de gastos será apresentado a ministérios nesta terça,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/pacote-de-corte-de-gastos-sera-apresentado-ministerios-nesta-terca
04/11/2024,Órgãos federais buscam fechar cerco a comércio ilícito de tabaco,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/orgaos-federais-buscam-fechar-cerco-comercio-ilicito-de-tabaco
04/11/2024,Casa onde Marighella viveu em Salvador será transformada em instituto,SIM,"Indicadores: ditadura militar, ditadura, anistia para golpistas",https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/casa-onde-marighella-viveu-em-salvador-sera-transformada-em-instituto
04/11/2024,Justiça condena mulher por injúria contra seguranças de Flávio Dino,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/justica-condena-mulher-por-injuria-contra-segurancas-de-flavio-dino
04/11/2024,"Mais de 1,45 mi de famílias passaram a ter dívidas nos últimos anos",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/mais-de-145-milhao-de-familias-assumiram-dividas-nos-ultimos-anos
04/11/2024,Bebê brasileira de 1 ano de idade é morta em bombardeio de Israel,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/bebe-brasileira-de-1-ano-de-idade-e-morta-em-bombardeio-de-israel
04/11/2024,Jogos da Copa do Rei são cancelados após inundações na Espanha,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/jogos-da-copa-do-rei-sao-cancelados-apos-inundacoes-na-espanha
04/11/2024,"Dólar cai para R$ 5,78 em dia de alívio no mercado",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/dolar-cai-para-r-578-em-dia-de-alivio-no-mercado
04/11/2024,"Morre o fotógrafo Evandro Teixeira, autor de fotos históricas do país",SIM,"Indicadores: golpe militar, ditadura",https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/morre-o-fotografo-evandro-teixeira-autor-de-fotos-historicas-do-pais
04/11/2024,Líderes de favelas querem fundo no G20 para desenvolver comunidades,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/lideres-de-favelas-querem-fundo-no-g20-para-desenvolver-comunidades
04/11/2024,Moraes manda Fátima de Tubarão cumprir pena por atos de 8 de janeiro,SIM,"Indicadores: golpe de estado, atos de 8 de janeiro",https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/moraes-manda-fatima-de-tubarao-cumprir-pena-por-atos-de-8-de-janeiro
04/11/2024,Brasil é bronze no Sul-Americano de basquete em cadeira de rodas,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/brasil-e-bronze-no-sul-americano-de-basquete-em-cadeira-de-rodas
04/11/2024,Consórcio SP+Escolas arremata lote de rede pública paulista,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/consorcio-spescolas-arremata-lote-de-rede-publica-paulista
04/11/2024,"Pacote de corte de gastos deve ser anunciado nesta semana, diz Haddad",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/pacote-de-corte-de-gastos-deve-ser-anunciado-nesta-semana-diz-haddad
04/11/2024,Vacina oral contra poliomielite não será mais aplicada no Brasil,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/vacina-oral-contra-poliomielite-nao-sera-mais-aplicada-no-brasil
04/11/2024,Preto Zezé recebe título de cidadão honorário do Rio de Janeiro,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-11/preto-zeze-recebe-titulo-de-cidadao-honorario-do-rio-de-janeiro
04/11/2024,Crédito do BNDES para indústria supera agronegócio,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/credito-do-bndes-para-industria-supera-agronegocio
04/11/2024,Enem 2024: saiba quem pode pedir a reaplicação do exame,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/enem-2024-saiba-quem-pode-pedir-reaplicacao-do-exame
04/11/2024,COP16 cria órgão para atender povos indígenas e quilombolas,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/cop16-cria-orgao-para-atender-povos-indigenas-e-quilombolas
04/11/2024,Governo processa TikTok por tratamento irregular de dados de crianças,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/governo-processa-tik-tok-por-tratamento-irregular-de-dados-de-criancas
04/11/2024,"Aos 86 anos, morre em São Paulo o artista Agnaldo Rayol",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/aos-86-anos-morre-em-sao-paulo-o-artista-agnaldo-rayol
04/11/2024,PF conclui inquérito sobre assassinato de Bruno Pereira e Dom Philips,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/pf-conclui-inquerito-sobre-assassinato-de-bruno-pereira-e-dom-philips
04/11/2024,Vulcão no leste da Indonésia entra em erupção e mata 10 pessoas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/vulcao-no-leste-da-indonesia-entra-em-erupcao-e-mata-10-pessoas
04/11/2024,Israel reivindica morte de comandante do Hezbollah no sul do Líbano,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/israel-reivindica-morte-de-comandante-do-hezbollah-no-sul-do-libano
04/11/2024,Seca: governo paga auxílio para pescadores da Região Norte,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/seca-governo-paga-auxilio-para-pescadores-da-regiao-norte
04/11/2024,Rio de Janeiro terá calor normal e chuvas acima da média no fim do ano,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/Rio-de-Janeiro-ter%C3%A1-calor-normal-e%20chuvas-acima-da-m%C3%A9dia-no-fim-do-ano
04/11/2024,"Em semana de Copom, mercado eleva previsões para taxa de juros",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/em-semana-de-copom-mercado-eleva-previsoes-para-taxa-de-juros
04/11/2024,Tempestade em Barcelona afeta 50 voos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/tempestade-em-barcelona-afeta-50-voos
04/11/2024,CNU: sai resultado da prova de títulos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/cnu-sai-resultado-da-prova-de-titulos
04/11/2024,"Morre aos 91 anos Quincy Jones, lenda do pop e do jazz norte-americano",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/morre-aos-91-anos-quincy-jones-lenda-do-pop-e-do-jazz-norte-americano
04/11/2024,Espanha envia 7.500 soldados para região inundada,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/espanha-envia-7500-soldados-para-regiao-inundada
04/11/2024,Representantes de favelas indicam desafios para o G20,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/representantes-de-favelas-indicam-desafios-para-o-g20
04/11/2024,Contratações do setor industrial têm salto de 75% e jovens são maioria,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/contratacoes-do-setor-industrial-tem-salto-de-75-e-jovens-sao-maioria
04/11/2024,"Índice de abstenção no primeiro dia do Enem cai para 26,6%",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/indice-de-abstencao-no-primeiro-dia-do-Enem-cai-para-26-6
04/11/2024,Ceará bate Avaí e segue com chance de retornar à Série A do Brasileiro,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/ceara-bate-avai-e-segue-com-chance-de-retornar-serie-do-brasileiro
05/11/2024,Mega-Sena acumula novamente e prêmio vai a R$ 140 milhões,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/mega-sena-acumula-novamente-e-premio-vai-r-140-milhoes
05/11/2024,Mais de 13 mi usam ferramenta de segurança em contas gov.br,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/mais-de-13-mi-usam-ferramenta-de-seguranca-em-contas-govbr
05/11/2024,"Taxa de juros elevada segura consumidores em inadimplência, diz CNC",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/cnc-taxa-de-juros-elevada-segura-consumidores-em-inadimplencia
05/11/2024,Itamaraty nega suspensão de voos de repatriação do Líbano,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/itamaraty-nega-suspensao-de-voos-de-repatriacao-do-libano
05/11/2024,Calderano vence estreia e vai às oitavas do WTT Champions na Alemanha,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/calderano-vence-estreia-e-vai-oitavas-do-wtt-champions-na-alemanha
05/11/2024,STF ouve especialistas sobre redução de ICMS para agrotóxicos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/stf-ouve-especialistas-sobre-reducao-de-icms-para-agrotoxicos
05/11/2024,Alckmin alerta para vídeo falso com sua imagem nas redes sociais,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-11/alckmin-alerta-para-video-falso-com-sua-imagem-nas-redes-sociais
05/11/2024,BNDES lança serviço que agiliza crédito a micro e pequenas empresas,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/bndes-lanca-servico-que-agiliza-credito-micro-e-pequenas-empresas
05/11/2024,Vítimas da lama da Samarco vão ao STF contra cláusulas de novo acordo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/vitimas-da-lama-da-samarco-vao-ao-stf-contra-clausulas-de-novo-acordo
05/11/2024,Funarte voltará a funcionar no Palácio Capanema até o fim do mês,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/funarte-voltara-funcionar-no-palacio-capanema-ate-o-fim-do-mes-0
05/11/2024,CNJ lança painel de acompanhamento de processos sobre racismo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/cnj-lanca-painel-de-acompanhamento-de-processos-sobre-racismo
05/11/2024,"Estudo aponta redução de 14,6% no trabalho infantil no Brasil, em 2023",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/estudo-aponta-reducao-de-146-no-trabalho-infantil-no-brasil-em-2023
05/11/2024,Netanyahu demite ministro da Defesa alegando falta de confiança,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/netanyahu-demite-ministro-da-defesa-alegando-falta-de-confianca
05/11/2024,Boneco com foto de Rogério Ceni é pendurado em viaduto em Salvador,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/boneco-com-foto-de-rogerio-ceni-e-pendurado-em-viaduto-em-salvador
05/11/2024,Deputada Carol Dartora diz que sofreu ataque racista e ameaça de morte,POSSIVEL,Indicador único: violência política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/deputada-negra-diz-que-sofreu-ataques-racistas-e-ameaca-de-morte
05/11/2024,Barroso diz que há déficit de representatividade negra na magistratura,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/barroso-diz-que-ha-deficit-de-representatividade-negra-na-magistratura
05/11/2024,"Consumo de álcool causa 12 mortes por hora no país, diz Fiocruz",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/consumo-de-alcool-causa-12-mortes-por-hora-no-pais-diz-fiocruz
05/11/2024,Investimentos na cultura têm recorde; Lei Rouanet soma R$ 3 bilhões,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/investimentos-na-cultura-tem-recorde-lei-rouanet-soma-r-3-bilhoes
05/11/2024,Familiares e amigos dão o último adeus ao fotógrafo Evandro Teixeira,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/familiares-e-amigos-dao-o-ultimo-adeus-ao-fotografo-evandro-teixeira
05/11/2024,Brasil participa de estudo internacional sobre educação infantil,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/brasil-participa-de-estudo-internacional-sobre-educacao-infantil
05/11/2024,Seis em cada dez negros sofreram discriminação no último ano,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/seis-em-cada-dez-negros-sofreram-discriminacao-no-ultimo-ano
05/11/2024,Ministra Cármen Lúcia e TV Brasil são alvos de notícias falsas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/ministra-carmen-lucia-e-tv-brasil-sao-alvos-de-noticias-falsas
05/11/2024,G9: indígenas defendem demarcação para reduzir danos climáticos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/g9-indigenas-defendem-demarcacao-para-reduzir-danos-climaticos
05/11/2024,Exposição no Museu do Ipiranga reflete sobre emergência climática,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/exposicao-no-museu-do-ipiranga-reflete-sobre-emergencia-climatica
05/11/2024,Neymar suspeita que lesão mais recente não passou de uma câimbra,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/neymar-suspeita-que-lesao-mais-recente-nao-passou-de-uma-caimbra
05/11/2024,Cidade do Rio vacina trabalhadores do turismo contra sarampo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/cidade-do-rio-vacina-trabalhadores-do-turismo-contra-sarampo
05/11/2024,Aeroportos passarão a ter salas especiais para passageiros autistas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/aeroportos-passarao-ter-salas-especiais-para-passageiros-autistas
05/11/2024,Flamengo diz que confia em Bruno Henrique e dará suporte ao atleta,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/flamengo-diz-que-confia-em-bruno-henrique-e-dara-suporte-ao-atleta
