"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Segunda reunião de ministros das Relações Exteriores do G20 – Chamado à Ação sobre a Reforma da Governança Global - Nova York, 25 de setembro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/segunda-reuniao-de-ministros-das-relacoes-exteriores-do-g20-2013-chamado-a-acao-sobre-a-reforma-da-governanca-global-nova-york-25-de-setembro","25/09/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Foi realizada em 25 de setembro, em Nova York, a segunda reunião de ministros das Relações Exteriores da presidência brasileira do G20, grupo formado pelas ""","Foi realizada em 25 de setembro, em Nova York, a segunda reunião de ministros das Relações Exteriores da presidência brasileira do G20, grupo formado pelas maiores economias do mundo, além da União Africana e da União Europeia. O encontro, que contou com a participação do Presidente Luiz In... | The challenges the global community faces today can only be addressed through multilateral solutions for a better tomorrow and the strengthening of global governance for both present and future generations. Noting the Pact for the Future and the ongoing reform processes of international institutions... | We commit to strengthen the Peacebuilding Commission through: a. Enhanced role in proactively addressing the underlying causes and drivers of conflicts and by mobilizing political and financial support for national prevention, sustaining peace and peacebuilding efforts, in particular to avoid possib..."
"Reunião de ministros das Relações Exteriores do IBAS à margem da 79ª AGNU – Nova York, 26 de setembro de 2024 – comunicado à imprensa","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-ministros-das-relacoes-exteriores-do-ibas-a-margem-da-79a-agnu-2013-nova-york-26-de-setembro-de-2024-2013-comunicado-a-imprensa","26/09/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Os ministros lembraram que o IBAS foi criado há mais de 20 anos para promover a coordenação em questões globais entre três grandes democracias pluralist""","2. Os ministros lembraram que o IBAS foi criado há mais de 20 anos para promover a coordenação em questões globais entre três grandes democracias pluralistas, multiculturais e multiétnicas da Ásia, América do Sul e África, e para aprimorar a cooperação trilateral em áreas setoriais, forn... | 7. Os ministros observaram com preocupação a escalada das tensões geopolíticas e a eclosão de conflitos em várias partes do mundo e enfatizaram a urgência de se engajar novamente na busca pela paz, em contraste com as narrativas divisivas que só servem para reforçar o cenário atual de frag... | 8. Eles afirmaram a necessidade de um multilateralismo reformado, revitalizado e revigorado, com o objetivo de implementar a Agenda 2030, enfrentar adequadamente os desafios globais contemporâneos do século XXI e tornar a governança global mais representativa, legítima, democrática, eficaz, tra..."
"XVI Cúpula do BRICS – Kazan, Rússia, 22 a 24 de outubro de 2024 - Declaração Final","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xvi-cupula-do-brics-2013-kazan-russia-22-a-24-de-outubro-de-2024-declaracao-final","23/10/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Fortalecendo o multilateralismo para o desenvolvimento e a segurança globais justos""","Fortalecendo o multilateralismo para o desenvolvimento e a segurança globais justos | 1. Nós, os Líderes dos países do BRICS, nos reunimos em Kazan, Federação Russa, de 22 a 24 de outubro de 2024, para a XVI Cúpula do BRICS, realizada sob o tema: ""Fortalecendo o multilateralismo para o desenvolvimento e a segurança globais justos"". | 3. Reafirmamos nosso compromisso com o espírito do BRICS de respeito e compreensão mútuos, igualdade soberana, solidariedade, democracia, abertura, inclusão, colaboração e consenso. Tomando por base as Cúpulas do BRICS nos últimos 16 anos, estendemos o compromisso de fortalecer a cooperaçã..."
"Declaração sobre Infraestrutura Pública Digital, IA e Dados para Governança – Comunicado conjunto de Brasil, África do Sul e Índia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-sobre-infraestrutura-publica-digital-ia-e-dados-para-governanca-2013-comunicado-conjunto-de-brasil-africa-do-sul-e-india","19/11/2024","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""Os benefícios do crescimento com a criação de empregos só podem ser acessados quando os sistemas tecnológicos se concentram em cada cidadão, permitindo qu""","Os benefícios do crescimento com a criação de empregos só podem ser acessados quando os sistemas tecnológicos se concentram em cada cidadão, permitindo que pequenas e grandes empresas se conectem a eles para melhorar a vida das famílias e das comunidades. Isso acontece quando tais sistemas sa... | Uma transição perfeita da tecnologia ao longo do tempo requer seguir uma abordagem neutra em relação à tecnologia para criar condições equitativas para os participantes do mercado e para a implantação e disseminação de IPD, IA e dados para o desenvolvimento. Essa abordagem é propícia ao... | A chave para essa implantação é o estabelecimento de princípios justos e equitativos para a governança de dados, que abordem a proteção e gestão de dados, privacidade e segurança, ao mesmo tempo em que oferecem aos participantes do mercado a proteção dos direitos de propriedade intelectua..."
"Reunião de líderes do IBAS – Comunicado de Imprensa – Rio de Janeiro, 19 de novembro de 2024","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-lideres-do-ibas-2013-comunicado-de-imprensa-2013-rio-de-janeiro-19-de-novembro-de-2024","19/11/2024","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Ressaltamos a importância dos princípios, normas e valores do IBAS, incluindo o multilateralismo reformado, a democracia, o respeito, a promoção e a prot""","2. Ressaltamos a importância dos princípios, normas e valores do IBAS, incluindo o multilateralismo reformado, a democracia, o respeito, a promoção e a proteção dos direitos humanos e das liberdades fundamentais para todos, o direito humanitário internacional, a igualdade soberana, a integrid... | 4. Expressamos a nossa preocupação com a escalada das tensões geopolíticas e a erupção de conflitos em várias partes do mundo e enfatizamos a urgência de nos empenharmos na busca pela paz. Sublinhamos a urgência de valorizar o diálogo e a diplomacia como instrumentos primordiais para a res... | 6. Cientes de nossa responsabilidade histórica e da vocação do grupo IBAS de defesa de uma ordem internacional mais justa, equilibrada e atenta aos anseios dos países em desenvolvimento, expressamos nosso apoio a uma reforma urgente e abrangente das instituições de governança global, que perm..."
"Comunicado conjunto Brasil - Emirados Árabes Unidos por ocasião da reunião de líderes do G20","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-brasil-emirados-arabes-unidos-por-ocasiao-da-reuniao-de-lideres-do-g20","27/11/2024","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Além disso, ambos os governos elogiaram as conquistas do Mubadala no Brasil, discutindo oportunidades para fortalecer esse histórico por meio de maior colabor""","Além disso, ambos os governos elogiaram as conquistas do Mubadala no Brasil, discutindo oportunidades para fortalecer esse histórico por meio de maior colaboração em iniciativas futuras. O Governo dos EAU salientou o compromisso do Mubadala em aumentar sua presença no mercado, incluindo planos ... | 5. O Brasil e os EAU reafirmaram a importância de manter e promover a paz e a coexistência e reafirmaram sua rejeição à intolerância, ao discurso de ódio, à discriminação e a todas as formas de extremismo. Sua Excelência o Presidente Luiz Inácio Lula da Silva e Sua Alteza Xeque Khaled bi... | Reconhecendo que o mercado brasileiro de energia renovável está entre os maiores e de mais rápido crescimento no mundo, ambos os lados salientaram a importância de manter o diálogo entre a Masdar e os atores locais assim como internacionais que operam no Brasil. A Masdar, de propriedade integra..."
"Comunicado Conjunto dos Presidentes dos Estados Partes do Mercosul","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul","06/12/2024","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""REAFIRMARAM o compromisso do MERCOSUL com o fortalecimento da democracia, do Estado de Direito e do respeito e garantia dos direitos humanos e reforçaram a imp""","REAFIRMARAM o compromisso do MERCOSUL com o fortalecimento da democracia, do Estado de Direito e do respeito e garantia dos direitos humanos e reforçaram a importância da ampla e diversa agenda do bloco para uma integração regional que beneficie todos seus cidadãos. | SALIENTARAM os trabalhos realizados pelo Grupo Ad Hoc sobre Comércio e Desenvolvimento Sustentável, com o fim de dar maior visibilidade às práticas do bloco consistentes com os desafios atuais em matéria de sustentabilidade e facilitar o acesso a mercados para os produtores dos Estados Partes. | DESTACARAM os avanços entre o MERCOSUL e Singapura, com vistas à pronta entrada em vigor entre as partes do Acordo de Livre Comércio."
"Diálogo Digital Brasil – União Europeia – Comunicado Conjunto – Bruxelas, 12 de fevereiro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dialogo-digital-brasil-2013-uniao-europeia-2013-comunicado-conjunto-2013-bruxelas-12-de-fevereiro","12/02/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Ambas as partes reafirmaram seu compromisso de promover o desenvolvimento digital significativo e de facilitar ambiente favorável à inovação na área digita""","Ambas as partes reafirmaram seu compromisso de promover o desenvolvimento digital significativo e de facilitar ambiente favorável à inovação na área digital, bem como de preservar princípios democráticos e direitos humanos."
"I Comissão Permanente Bilateral Brasil-Espanha – Ata Final – Madri, 17 de fevereiro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-comissao-permanente-bilateral-brasil-espanha-2013-ata-final-2013-madri-17-de-fevereiro","17/02/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""A Subcomissão de Assuntos Políticos Bilaterais, Regionais e Multilaterais reuniu-se em 5 de junho de 2024, em Brasília, por ocasião do encontro entre a Secr""","A Subcomissão de Assuntos Políticos Bilaterais, Regionais e Multilaterais reuniu-se em 5 de junho de 2024, em Brasília, por ocasião do encontro entre a Secretária de Estado para Ibero-América e o Caribe e o Espanhol no Mundo, Susana Sumelzo Jordán, e a Secretária de Europa e América do Nort... | A Subcomissão de Meio Ambiente e Energia reuniu-se em 17 de setembro de 2024, em formato virtual. Participaram representantes das seguintes instituições: em representação da Espanha, o Ministério para a Transição Ecológica e o Desafio Demográfico; por parte do Brasil, o Ministério das Rel... | - Rapto internacional de menores Ambas as partes enfatizaram a importância dos processos relativos a sequestros internacionais de menores devido à sua especial sensibilidade, reafirmando seu compromisso de acelerar os procedimentos e priorizando o interesse especial do menor. - Acordos internacion..."
"Discurso do Ministro Mauro Vieira por ocasião da segunda sessão da reunião de Ministros das Relações Exteriores do G20 – Joanesburgo, 21/02/25","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-mauro-vieira-por-ocasiao-da-segunda-sessao-da-reuniao-de-ministros-das-relacoes-exteriores-do-g20-2013-joanesburgo-21-02-25","21/02/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Ladies and gentlemen, The Rio de Janeiro Leaders’ Declaration acknowledged the need for the G20 to further discuss “artificial intelligence, data governance, an""","Ladies and gentlemen, The Rio de Janeiro Leaders’ Declaration acknowledged the need for the G20 to further discuss “artificial intelligence, data governance, and innovation”. It also decided to establish a high-level initiative or task force on the matter. Brazil appreciates that South Africa’s appr..."
"Discurso proferido pelo Ministro Mauro Vieira por ocasião da 1ª reunião de Sherpas do BRICS – Brasília, 25 de fevereiro","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-proferido-pelo-ministro-mauro-vieira-por-ocasiao-da-1a-reuniao-de-sherpas-do-brics-2013-brasilia-25-de-fevereiro","25/02/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""It is an honor to welcome you to this inaugural meeting of Brazil’s BRICS chairship. We convene at a pivotal moment — one of profound transformation, where the ""","It is an honor to welcome you to this inaugural meeting of Brazil’s BRICS chairship. We convene at a pivotal moment — one of profound transformation, where the principles of multilateralism and cooperation are being tested by crises that demand urgent and collective action. | The international order built after World War II rested on two great promises: a collective security system centered on the United Nations and a vision of prosperity through a rules-based multilateral trade system. Today, the limitations of these promises are increasingly evident. | BRICS must champion a multilateral approach to conflict resolution, emphasizing diplomacy, mediation, conflict prevention, and sustainable development. We must also push for a humanitarian system that is not subject to political pressures, neutral, and truly universal — ensuring that aid reaches tho..."
"Assinatura de acordo de cooperação entre a Polícia Federal e a EUROPOL – Nota Conjunta MRE/MJSP","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinatura-de-acordo-de-cooperacao-entre-a-policia-federal-e-a-europol-2013-nota-conjunta-mre-mjsp","05/03/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""O ministro da Justiça e Segurança Pública, Ricardo Lewandowski, e o Comissário Europeu para Assuntos Internos e Migração, Magnus Brunner assinaram, nesta ""","O ministro da Justiça e Segurança Pública, Ricardo Lewandowski, e o Comissário Europeu para Assuntos Internos e Migração, Magnus Brunner assinaram, nesta quarta-feira (5), acordo de cooperação entre a Polícia Federal (PF) e a Agência da União Europeia para a Cooperação Policial (EUROPOL..."
"Declaração Conjunta por ocasião da Visita de Estado do Presidente do Chile, Gabriel Boric, ao Brasil","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-de-estado-do-presidente-do-chile-gabriel-boric-ao-brasil","24/04/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Rememoraram a Visita de Estado do Presidente Luiz Inácio Lula da Silva a Santiago, em agosto de 2024, ocasião em que foi firmada Declaração Conjunta que ""","2. Rememoraram a Visita de Estado do Presidente Luiz Inácio Lula da Silva a Santiago, em agosto de 2024, ocasião em que foi firmada Declaração Conjunta que abrange uma ampla agenda de temas de interesse mútuo nos âmbitos bilateral, regional e multilateral. Reconheceram, nesse contexto, os esfo... | 3. Reiteraram o compromisso com a intensificação dos fluxos de comércio, investimentos e turismo, destacando os três anos de vigência do Acordo de Livre Comércio entre Brasil e Chile (ALC) e seu mecanismo que permite sustentar um diálogo direto e aberto sobre as disciplinas que o conformam. R... | 5. Felicitaram-se pelo anúncio recíproco da abertura do mercado brasileiro para o mel chileno e o anúncio do Chile de seu reconhecimento do estado do Paraná como zona livre de febre aftosa sem vacinação e de peste suína clássica. Destacaram, além disso, os avanços no reconhecimento do Acre..."
"Declaração da Presidência da Reunião de Ministros das Relações Exteriores dos Países Membros do BRICS","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-da-presidencia-da-reuniao-de-ministros-das-relacoes-exteriores-relacoes-internacionais-dos-paises-membros-do-brics","29/04/2025","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""3. Os Ministros reiteraram seu firme compromisso com o multilateralismo e com o direito internacional, incluindo os Propósitos e Princípios consagrados na Car""","3. Os Ministros reiteraram seu firme compromisso com o multilateralismo e com o direito internacional, incluindo os Propósitos e Princípios consagrados na Carta das Nações Unidas, em sua totalidade e interconexão, como seu alicerce indispensável, bem como o papel central da ONU em um sistema i... | 6. Os Ministros observaram que a multipolaridade oferece mais oportunidades para que os Mercados Emergentes e Países em Desenvolvimento (EMDCs) atinjam seu potencial construtivo e usufruam de uma globalização econômica e cooperação universais, inclusivas e equitativas. Concordaram que, em um c... | 7. Os Ministros reiteraram seu compromisso com a reforma da governança global por meio da promoção de um sistema internacional e multilateral mais justo, equitativo, ágil, efetivo, eficiente, responsivo, representativo, legítimo, democrático e responsável, no espírito de ampla consulta, cont..."
"Comunicado Conjunto da Cúpula Brasil–Caribe","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-cupula-brasil2013caribe","13/06/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""7. Ressaltamos a necessidade de promover maior segurança alimentar e nutricional por meio da diversificação dos fornecedores de produtos agrícolas e da ofer""","7. Ressaltamos a necessidade de promover maior segurança alimentar e nutricional por meio da diversificação dos fornecedores de produtos agrícolas e da oferta de alimentos a preços acessíveis para nossas populações. Nesse sentido, concordamos em adotar medidas para resguardar o acesso a merc... | 18. Reafirmamos nosso compromisso com o multilateralismo e com o fortalecimento, aprofundamento e diversificação dos esforços coordenados para uma governança global mais eficaz, com vistas à implementação dos princípios e objetivos consagrados na Convenção-Quadro das Nações Unidas sobre ... | 23. Comprometemo-nos a contribuir para a criação e oferta de um amplo leque de opções de financiamento que acelerem os investimentos públicos e privados, por meio, entre outros, de pagamentos por resultados, financiamentos concessionais, bem como do fortalecimento da cooperação por meio de me..."
"Declaração dos Líderes do BRICS sobre Governança Global da Inteligência Artificial","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-dos-lideres-do-brics-sobre-governanca-global-da-inteligencia-artificial","06/07/2025","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Para atingir esse objetivo, a governança global da IA deve mitigar riscos potenciais e atender às necessidades de todos os países, especialmente os do Sul Gl""","Para atingir esse objetivo, a governança global da IA deve mitigar riscos potenciais e atender às necessidades de todos os países, especialmente os do Sul Global. Ela deve operar conforme estruturas regulatórias nacionais e a Carta das Nações Unidas, respeitar a soberania, bem como ser represe... | A proliferação de iniciativas de governança e as visões divergentes na coordenação multilateral em nível internacional podem agravar as assimetrias existentes e a lacuna de legitimidade da governança global em questões digitais, erodindo ainda mais o multilateralismo. | SOBRE MULTILATERALISMO, LEGITIMIDADE E SOBERANIA DIGITAL"
"Declaração de Líderes do BRICS — Rio de Janeiro, 06 de julho de 2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-lideres-do-brics-2014-rio-de-janeiro-06-de-julho-de-2025","06/07/2025","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""2. Reafirmamos nosso compromisso com o espírito do BRICS de respeito e compreensão mútuos, igualdade soberana, solidariedade, democracia, abertura, inclusão""","2. Reafirmamos nosso compromisso com o espírito do BRICS de respeito e compreensão mútuos, igualdade soberana, solidariedade, democracia, abertura, inclusão, colaboração e consenso. Tomando por base as Cúpulas do BRICS nos últimos 17 anos, estendemos o compromisso de fortalecer a cooperaçã... | Fortalecendo o Multilateralismo e Reformando a Governança Global | 5. Reiteramos nosso compromisso com a reforma e com o aprimoramento da governança global, por meio da promoção de um sistema internacional e multilateral mais justo, equitativo, ágil, eficaz, eficiente, responsivo, representativo, legítimo, democrático e responsável, no espírito de ampla con..."
"Declaração conjunta por ocasião da visita de Estado do Primeiro-Ministro da Índia ao Brasil","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-de-estado-do-primeiro-ministro-da-india-ao-brasil","08/07/2025","3","Modelo Misto - Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre a proteção da soberania/direitos e o desenvolvimento/abertura para inovação (modelo misto). O posicionamento evidencia-se em trechos como: ""9.      Diante do atual contexto de intensificação das tensões geopolíticas, os líderes enfatizaram a necessidade de fortalecer o multilateralismo. Destaca""","9.      Diante do atual contexto de intensificação das tensões geopolíticas, os líderes enfatizaram a necessidade de fortalecer o multilateralismo. Destacaram a urgência de revitalizar os canais de diálogo e outros mecanismos voltados à solução pacífica de controvérsias, reafirmando a di... | 11.    Os líderes relembraram as lutas históricas de seus países de superação do colonialismo e de afirmação da soberania, e coincidiram quanto à aspiração de construir uma ordem internacional mais justa, regida pelo Direito Internacional e atenta às demandas do Sul Global. Por ocasião d... | 17.    Como líderes de dois dos maiores produtores mundiais de alimentos, enfatizaram a importância crucial do comércio agrícola justo e aberto como meio de alcançar sistemas agroalimentares produtivos, sustentáveis e resilientes. Reafirmaram o papel central do governo na manutenção do bom f..."
"Comunicado Conjunto entre a República Federativa do Brasil e a República da Indonésia  sobre o Fortalecimento da Parceria Estratégica Brasil–Indonésia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-entre-a-republica-federativa-do-brasil-e-a-republica-da-indonesia-sobre-o-fortalecimento-da-parceria-estrategica-brasil2013indonesia","09/07/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""5. Reconhecendo a relevância do comércio como motor do crescimento econômico, da geração de empregos e da inovação, os Presidentes saudaram o aumento dos""","5. Reconhecendo a relevância do comércio como motor do crescimento econômico, da geração de empregos e da inovação, os Presidentes saudaram o aumento dos fluxos comerciais entre o Brasil e a Indonésia nos últimos anos. Reconheceram a importância de aprofundar os vínculos econômicos entre... | 14. Os Presidentes reafirmaram a prioridade compartilhada de erradicar a fome e a pobreza, em todas as suas formas e dimensões, e de promover sistemas agroalimentares inclusivos e sustentáveis. Recordaram o papel do Brasil e da Indonésia como membros fundadores da Aliança Global contra a Fome e ... | 17. No contexto da garantia da segurança alimentar e nutricional de seus povos, os Presidentes concordaram quanto à importância de intensificar a cooperação bilateral em matéria de facilitação do comércio, inclusive em questões relacionadas a medidas sanitárias e fitossanitárias (SPS), e..."
"Reunião de Alto Nível ""Democracia Sempre"" - Declaração Conjunta - Santiago, 21 de julho de 2025","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-alto-nivel-democracia-sempre-declaracao-conjunta-santiago-21-07-2025","21/07/2025","2","Predominantemente Soberanista - Foco principal na soberania e direitos, com alguma abertura para inovação","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Tras la Reunión de Alto Nivel “Democracia Siempre”, realizada en Santiago de Chile el 21 de julio de 2025, los Jefes de Estado y de Gobierno aquí reunidos rea""","Tras la Reunión de Alto Nivel “Democracia Siempre”, realizada en Santiago de Chile el 21 de julio de 2025, los Jefes de Estado y de Gobierno aquí reunidos reafirmamos nuestro compromiso con la defensa de la democracia, el multilateralismo y el trabajo conjunto para abordar las causas profundas y e... | ● Promover un multilateralismo renovado, más eficaz, incluyente y participativo, respetuoso de los principios del Derecho Internacional y de la incorporación efectiva de la ciudadanía en la toma de decisiones. | Durante la reunión de Santiago, Brasil, Chile, Colombia, España y Uruguay hemos trabajado propuestas en torno a tres temas centrales: defensa de la democracia y del multilateralismo, desinformación y tecnologías digitales, y extremismos y desigualdad, proponiendo líneas de acción concretas. Es..."
"Declaração Conjunta dos Presidentes da República Federativa do Brasil e da República do Equador","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-presidentes-da-republica-federativa-do-brasil-e-da-republica-do-equador","20/08/2025","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""3.            Manifestaram seu interesse em promover um diálogo com vistas à adesão da República do Equador ao Acordo sobre Transporte Internacional Terrest""","3.            Manifestaram seu interesse em promover um diálogo com vistas à adesão da República do Equador ao Acordo sobre Transporte Internacional Terrestre (ATIT), no âmbito da Associação Latino-Americana de Integração (ALADI), a fim de facilitar e modernizar a conectividade terrestre co... | 10.         Manifestaram sua disposição de trabalhar por um comércio bilateral mais equilibrado, ampliando o acesso de produtos equatorianos ao mercado brasileiro.  O Presidente Lula assegurou que o Governo brasileiro começará esse processo mediante o cumprimento de decisão judicial que determ... | 29.         Renovaram sua vontade de manter contatos regulares, através dos canais oficiais, com o objetivo de identificar oportunidades que promovam a livre circulação de mercadorias e atender ao interesse mútuo de desenvolver soluções logísticas que incrementem o comércio bilateral e aprof..."
"Declaração de Bogotá — V Reunião de Presidentes dos Estados Partes do Tratado de Cooperação Amazônica","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-de-bogota","23/08/2025","1","Soberania Digital - Soberania do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota orienta-se pela defesa da soberania digital, de direitos e/ou do multilateralismo, aproximando-se do polo soberanista da escala. O posicionamento evidencia-se em trechos como: ""Destacando a riqueza e o potencial dos recursos da biodiversidade amazônica, incluindo os frutos nativos da Amazônia, para o desenvolvimento sustentável, a s""","Destacando a riqueza e o potencial dos recursos da biodiversidade amazônica, incluindo os frutos nativos da Amazônia, para o desenvolvimento sustentável, a soberania e segurança alimentar e nutricional e a proteção cultural e dos Povos Indígenas e comunidades locais e tradicionais, de acordo ... | Conscientes da urgência de continuar implementando , de forma plena e efetiva , as decisões políticas plasmadas na Declaração de Belém, por meio de uma agenda de cooperação solidária e respeitosa da soberania e jurisdição dos p aíses m embros, que fortaleça as capacidades nacionais e ar... | REAFIRMAR nosso compromisso com a preservação das florestas tropicais n os países d a região amazônica, pois estamos convencidos de que nossas florestas e as de outros países em desenvolvimento podem ser centros de desenvolvimento sustentável e fontes de soluções para os desafios da sustent..."
