"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Visita ao Brasil do Secretário Especial para a América Latina e Assuntos Consulares, Passaporte e Vistos da Índia – Comunicado Conjunto – Brasília, 20 e 21 de julho de 2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-secretario-especial-para-a-america-latina-e-assuntos-consulares-passaporte-e-vistos-da-india-comunicado-conjunto-brasilia-20-e-21-de-julho-de-2015","21/07/2015","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","No dia 20 de julho de 2015, teve lugar, em Brasília, reunião bilateral entre o Subsecretário-Geral de Política II, Embaixador José Alfredo Graça Lima, e sua contraparte indiana, R. Swaminathan, Secretário Especial para a América Latina e Assuntos Consulares, Passaporte e Vistos. Os dois lados discut | Bilateral talks were held in Brasilia on 20th July between H.E Mr. José Alfredo Graça Lima, Under Secretary General Political II, and his Indian counterpart H.E Mr. R Swaminathan, Secretary General for the Americas as well as Consular, Passport and Visa. The two sides discussed the entire gamut of r"
"Comunicado Conjunto por ocasião das Primeiras Consultas Intergovernamentais de Alto Nível Brasil-Alemanha – Brasília, 20 de agosto de 2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-por-ocasiao-das-primeiras-consultas-intergovernamentais-de-alto-nivel-brasil-alemanha-brasilia-20-de-agosto-de-2015","20/08/2015","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Em 19 e 20 de agosto de 2015, a Presidenta da República Dilma Rousseff recebeu a Chanceler Federal da Alemanha Angela Merkel, em Brasília, por ocasião da primeira edição das Consultas Intergovernamentais de Alto Nível Brasil-Alemanha. Os encontros contaram com a participação de 19 Ministros brasilei | O estabelecimento de um mecanismo periódico de consultas de alto nível eleva as relações entre Brasil e Alemanha, parceiros estratégicos desde 2002, a novo patamar. Reforça os tradicionais laços entre os dois países e ressalta a determinação em fortalecer e diversificar a Parceria Estratégica bilate | O fortalecimento do diálogo político é consequência natural dos tradicionais vínculos entre os dois países, caracterizados por fluxos de comércio e investimentos importantes e um relacionamento multifacetado. Recentes investimentos alemães nos setores automotivo e químico no Brasil são exemplos rece"
"Visita ao Brasil de Sua Alteza Real o Príncipe Herdeiro da Noruega – Brasília, 16 de novembro de 2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-de-sua-alteza-real-o-principe-herdeiro-da-noruega-brasilia-16-de-novembro-de-2015","13/11/2015","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Em Brasília, no dia 16, o Príncipe Herdeiro será recebido pelo Presidente da República em exercício, Michel Temer. Estão também previstos evento na CNI e encontro com estudantes do programa Ciência sem Fronteiras. A Ministra do Comércio e os Vice-Ministros manterão reuniões de trabalho com seus homó | A Noruega é parceiro econômico-comercial de importância crescente. Em 2014, o volume de comércio alcançou US$ 1,8 bilhão (crescimento de 15% na comparação com 2008). Mais de cem empresas norueguesas atuam no Brasil, principalmente nos setores de petróleo e gás e de construção naval. Na última década"
"Negociação Brasil-México para ampliação e aprofundamento do ACE-53 – Troca de Listas de Pedidos Recíprocos","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/negociacao-brasil-mexico-para-ampliacao-e-aprofundamento-do-ace-53-troca-de-listas-de-pedidos-reciprocos","19/12/2015","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Para aumentar o fluxo comercial, expandir seu relacionamento econômico e promover investimentos, as duas maiores economias da América Latina buscam aumento substancial do universo tarifário liberalizado. Uma expansão das preferências tarifárias no acesso mútuo aos mercados dos dois países permitirá  | O Acordo permitirá explorar um grande potencial de crescimento nas relações comerciais entre os dois países, uma vez que a participação das trocas bilaterais não ultrapassou 2% dos volumes totais de comércio dos dois países com o resto do mundo, entre 2012 e 2014. Em 2015, de janeiro a novembro, o M"
"Resultados da X Conferência Ministerial da Organização Mundial do Comércio – Nairóbi, 15 a 18 de dezembro de 2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resultados-da-x-conferencia-ministerial-da-organizacao-mundial-do-comercio-nairobi-15-a-18-de-dezembro-de-2015","19/12/2015","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","Os resultados alcançados em Nairóbi comprovam a capacidade da OMC em alcançar resultados relevantes num contexto multilateral e não discriminatório, quando há efetivo engajamento de seus Membros. Nesse sentido, será retomada a negociação dos demais temas da Rodada de Doha e examinada a existência de | O Brasil segue, desde logo, comprometido com seguir buscando as reformas que permitam maior acesso de nossos produtos aos mercados internacionais, a redução substancial do apoio doméstico a produtos agrícolas que impede a justa concorrência e, em geral, a promoção de condições mais justas no comérci"
"Visita do Ministro das Relações Exteriores à Etiópia, ao Marrocos e à Tunísia – 8 a 11 de março de 2016","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-do-ministro-das-relacoes-exteriores-a-etiopia-ao-marrocos-e-a-tunisia-8-a-11-de-marco-de-2016","04/03/2016","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Ministro Mauro Vieira é recebido pelo Ministro das Relações Exteriores da Etiópia, Tedros Adhanom Ghebreyesus"
"XII Reunião de Ministros das Relações Exteriores dos Países Membros da OTCA - El Coca, Equador, 3 de maio de 2013 – Declaração de El Coca – texto integral [Espanhol]","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xii-reuniao-de-ministros-das-relacoes-exteriores-dos-paises-membros-da-otca-el-coca-equador-3-de-maio-de-2013-declaracao-de-el-coca-texto-integral-espanhol","20/05/2016","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Declaración de El Coca"
"V Cúpula do Fórum de Diálogo Índia, Brasil e África do Sul (IBAS) – Declaração de Tshwane – 18/10/2011","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-do-forum-de-dialogo-india-brasil-e-africa-do-sul-ibas-declaracao-de-tshwane-18-10-2011","30/05/2016","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","1. Os Líderes notaram que o Fórum de Diálogo da Índia-Brasil-África do Sul (IBAS) reúne três grandes sociedades pluralistas, multiculturais e multi-raciais de três continentes, i.e., Ásia, América do Sul e África, como um agrupamento puramente Sul-Sul de países com ideais compartilhados e comprometi | 2. Essa Cúpula ocorre em um momento crítico globalmente, quando a economia mundial se defronta com sérios desafios e quando a democracia está sendo procurada em áreas tais como o Oriente Médio e Norte da África. Os líderes ressaltaram que o pilar básico do IBAS é a visão compartilhada dos três paíse"
"Discurso do Ministro José Serra durante a Reunião Ministerial da Organização Mundial de Comércio (OMC) – Paris, 2 de junho de 2016","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-jose-serra-durante-a-sessao-reforcando-a-contribuicao-do-comercio-e-do-investimento-para-o-crescimento-inclusivo-da-reuniao-do-conselho-ministerial-da-ocde-paris-2-de-junho-de-2016","02/06/2016","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Como é conhecido, o Brasil está enfrentando uma situação econômica difícil, principalmente devido a causas internas e políticas. O novo governo está tomando as medidas necessárias para corrigir os desequilíbrios macroeconômicos e criar condições para o crescimento. Nesse processo, o comércio interna"
"Comunicado dos Líderes do G20 – Cúpula de Hangzhou – 4-5 de setembro de 2016","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-dos-lideres-do-g20-cupula-de-hangzhou-4-5-de-setembro-de-2016","08/09/2016","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Nós nos reunimos em período em que a recuperação econômica global está progredindo, a resiliência se fortalece em algumas economias e novas fontes de crescimento estão surgindo. Porém, o crescimento é mais fraco do que o desejável. Os riscos negativos persistem devido a potencial volatilidade no "
"Intervenção do ministro das Relações Exteriores, José Serra, na reunião de chanceleres dos BRICS à margem da 71ª Assembleia Geral das Nações Unidas – Nova York, 20 de setembro de 2016 [Inglês]","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/intervencao-do-ministro-das-relacoes-exteriores-jose-serra-na-reuniao-de-chanceleres-dos-brics-a-margem-da-71-assembleia-geral-das-nacoes-unidas-nova-york-20-de-setembro-de-2016","20/09/2016","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","I am very glad to attend, for the first time, the meeting of BRICS Foreign Ministers, on the sidelines of the UN General Assembly."
"Visita do Presidente da República ao Paraguai - Assunção, 3 de outubro de 2016 - Ato Assinado","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-presidente-da-republica-ao-paraguai-ato-assinado","04/10/2016","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","MEMORANDO DE ENTENDIMENTO ENTRE O GOVERNO DA REPÚBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPÚBLICA DO PARAGUAI PARA A IMPLEMENTAÇÃO DO PROJETO “FORTALECIMENTO DA CONECTIVIDADE”   O Governo da República Federativa do Brasil  e O Governo da República do Paraguai  (doravante referidos como “Partes”);"
"Visita do Presidente da República à Índia – Goa, 17 de outubro de 2016 – Comunicado Conjunto Brasil-Índia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-presidente-da-republica-a-india-goa-17-de-outubro-de-2016-comunicado-conjunto-brasil-india","17/10/2016","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. O diálogo entre Brasil e Índia em 17 de outubro de 2016, em Goa, foi mantido em atmosfera calorosa, cordial e amistosa. Inicialmente, o primeiro-ministro Modi felicitou o Brasil pela organização exitosa dos Jogos Olímpicos Rio 2016. O presidente Temer cumprimentou o primeiro-ministro Modi por sua | 3. Os dois líderes mantiveram discussões abrangentes sobre temas bilaterais, regionais e multilaterais de interesse mútuo e chegaram a consenso amplo, com o objetivo comum de trabalhar em estreita coordenação pelo fortalecimento da parceria estratégica e para conferir-lhe renovado impulso. As discus"
