"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Calendário de eventos entre 24 de janeiro de 2015 e 1º de fevereiro de 2015","26/01/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-24-de-janeiro-de-2015-e-01-de-fevereiro-de-2015","A nota aborda governança da internet e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""26/JAN – Washington, EUA. Debate sobre Governança da Internet – Universidade de Georgetown.""","26/JAN – Washington, EUA. Debate sobre Governança da Internet – Universidade de Georgetown. | 29 e 30/JAN – Genebra, Suíça. Reunião do Grupo de Trabalho sobre a Cúpula Mundial da Sociedade da Informação (CWG on WSIS: Implementation of Outcomes + First Physical Meeting of the Open Consultations on WSIS Forum 2015)."
"Documentos aprovados na I Reunião dos Ministros das Relações Exteriores do Foro CELAC-China - Pequim, 8 e 9 de janeiro de 2015 [inglês]","12/01/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/documentos-aprovados-na-i-reuniao-dos-ministros-das-relacoes-exteriores-do-foro-celac-china-pequim-8-e-9-de-janeiro-de-2015","A nota aborda governança da internet e soberania digital e cibersegurança, aportando ao debate sobre governança digital global. Trecho-chave: ""7. Enhance dialogue and collaboration on Internet governance and cyber security, work together to build an Internet space that features peace, security, openness and cooperation. Uphold the principles of the...""","7. Enhance dialogue and collaboration on Internet governance and cyber security, work together to build an Internet space that features peace, security, openness and cooperation. Uphold the principles of the... | 7. Enhance dialogue and collaboration on Internet governance and cyber security, work together to build an Internet space that features peace, security, openness and cooperation. Uphold the principles of the International Law..."
"Discurso de Sua Excelência o Senhor Embaixador Mauro Luiz Iecker Vieira, por ocasião da cerimônia de transmissão do cargo de Ministro de Estado das Relações Exteriores - Palácio Itamaraty, 2 de janeiro de 2015","02/01/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-de-sua-excelencia-o-senhor-embaixador-mauro-luiz-iecker-vieira-por-ocasiao-da-cerimonia-de-transmissao-do-cargo-de-ministro-de-estado-das-relacoes-exteriores-palacio-itamaraty-2-de-janeiro-de-2015","A nota aborda governança da internet de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...comunidade internacional. Continuaremos atuando com grande engajamento nas Nações Unidas, na OMC, no G-20, nas negociações sobre o Clima e sobre a governança da Internet, entre tantas outras frentes.""","...comunidade internacional. Continuaremos atuando com grande engajamento nas Nações Unidas, na OMC, no G-20, nas negociações sobre o Clima e sobre a governança da Internet, entre tantas outras frentes. | ...We will continue to work with great commitment in the United Nations, in the WTO, in the G-20, in the negotiations regarding the climate and internet governance, and on many other fronts.We will act calmly on all the new and traditional fronts of Brazilian diplomacy. We will follow a basic principle, which..."
"Visita ao Brasil do Ministro do Exterior da República Federal da Alemanha, Frank-Walter Steinmeier – Brasília, 13 de fevereiro de 2015","12/02/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-ministro-do-exterior-da-republica-federal-da-alemanha-frank-walter-steinmeier-brasilia-13-de-fevereiro-de-2015","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...igualmente, a reforma das instituições de governança global, temas da agenda de paz e segurança internacionais, bem como tópicos relacionados à privacidade na era digital.""","...igualmente, a reforma das instituições de governança global, temas da agenda de paz e segurança internacionais, bem como tópicos relacionados à privacidade na era digital."
"IV Diálogo Estratégico Brasil – Reino Unido  - Londres, 25 de fevereiro de 2015 - Comunicado Conjunto","27/02/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iv-dialogo-estrategico-brasil-reino-unido-londres-25-de-fevereiro-de-2015-comunicado-conjunto","A nota abrange múltiplos eixos temáticos da governança digital global: governança da internet, privacidade e proteção de dados pessoais e soberania digital e cibersegurança. Como evidência, destaca-se: ""...com uma Internet gratuita, aberta e segura, na qual os direitos que as pessoas têm off-line também sejam protegidos on-line, incluindo o ""Direito à Privacidade na Era Digital"", de acordo com a Resolução 69/166 da Assembleia Geral das Nações Unidas.""","...com uma Internet gratuita, aberta e segura, na qual os direitos que as pessoas têm off-line também sejam protegidos on-line, incluindo o ""Direito à Privacidade na Era Digital"", de acordo com a Resolução 69/166 da Assembleia Geral das Nações Unidas. | ...sobre política cibernética. Ao refletir sobre esse assunto, as oportunidades advindas das tecnologias de comunicação e informação e as crescentes ameaças cibernéticas que ambos os países enfrentam, o Secretário de Negócios Estrangeiros e o Ministro das Relações Exteriores concordaram em que o Brasil e o Reino... | ...same rights that people have offline must also be protected online, including in line with UN General Assembly resolution 69/166 on ‘The Right to Privacy in the Digital Age’."
"Calendário de eventos entre 14 a 22 de março de 2015","13/03/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-14-a-22-de-marco-de-2015","A nota aborda governança da internet de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...contra a Corrupção (MESICIC) da OEA. 16 a 20/MAR – João Pessoa. Missão precursora de delegação das Nações Unidas para visita às instalações do IGF 2015 e reuniões com o Governador da Paraíba, com o Prefeito de João Pessoa e com autoridades locais.  16 a 20/MAR – Brasília. ""NoPA Matchmaking"",...""","...contra a Corrupção (MESICIC) da OEA. 16 a 20/MAR – João Pessoa. Missão precursora de delegação das Nações Unidas para visita às instalações do IGF 2015 e reuniões com o Governador da Paraíba, com o Prefeito de João Pessoa e com autoridades locais.  16 a 20/MAR – Brasília. ""NoPA Matchmaking"",..."
"Dia Mundial de Conscientização do Autismo","26/03/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dia-mundial-de-conscientizacao-do-autismo","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...an opportunity to launch awareness raising campaings in several countries around the world. One of the best known campaings is the lighting of landmarks and public buildings in blue (the color of autism).""","...an opportunity to launch awareness raising campaings in several countries around the world. One of the best known campaings is the lighting of landmarks and public buildings in blue (the color of autism)."
"Criação da Relatoria Especial sobre ""O Direito à Privacidade na Era Digital""","26/03/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/criacao-da-relatoria-especial-sobre-o-direito-a-privacidade-na-era-digital","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""Criação da Relatoria Especial sobre ""O Direito à Privacidade na Era Digital""""","Criação da Relatoria Especial sobre ""O Direito à Privacidade na Era Digital"" | ...Unidas (CDH), de resolução de iniciativa do Brasil e da Alemanha, juntamente com Áustria, Liechtenstein, México, Noruega e Suíça, sobre o direito à privacidade na era digital. A resolução cria relatoria especial sobre o direito à privacidade para lidar com os desafios decorrentes da era digital. A resolução contou com um... | A relatoria especial, com mandato inicial de três anos, terá competência para reunir informações relevantes sobre o direito à privacidade, identificar obstáculos à sua promoção e proteção, tomar medidas com vistas à conscientização sobre a necessidade de promover e proteger o referido..."
"Calendário de eventos entre 19 e 26 e abril de 2015","20/04/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-19-e-26-e-abril-de-2015","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...o Fortalecimento do Cumprimento do Direito Internacional Humanitário.  24/ABR – Genebra, Suíça. Briefing final para o Fórum da Cúpula Mundial sobre Sociedade da Informação (WSIS Forum 2015 – Genebra, 25 a 29 de maio de 2015).""","...o Fortalecimento do Cumprimento do Direito Internacional Humanitário.  24/ABR – Genebra, Suíça. Briefing final para o Fórum da Cúpula Mundial sobre Sociedade da Informação (WSIS Forum 2015 – Genebra, 25 a 29 de maio de 2015)."
"Calendário de eventos entre 11 e 19 de abril de 2015","10/04/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-11-e-19-de-abril-de-2015","A nota aborda governança da internet de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""14 e 15/ABR – Haia, Países Baixos. Reunião da Comissão Global sobre Governança da Internet (Comissão Bildt).
  

  14 a 16/ABR – Nairóbi, Quênia. 2ª Reunião do Comitê Preparatório para a Terceira Conferência das Nações Unidas sobre...""","14 e 15/ABR – Haia, Países Baixos. Reunião da Comissão Global sobre Governança da Internet (Comissão Bildt).
  

  14 a 16/ABR – Nairóbi, Quênia. 2ª Reunião do Comitê Preparatório para a Terceira Conferência das Nações Unidas sobre..."
"Calendário de eventos entre 23 a 31 de maio de 2015","22/05/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-23-e-31-de-maio-de-2015","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""25 a 29/MAI – Genebra, Suíça. Fórum da Cúpula Mundial sobre Sociedade da Informação (WSIS Forum 2015).""","25 a 29/MAI – Genebra, Suíça. Fórum da Cúpula Mundial sobre Sociedade da Informação (WSIS Forum 2015)."
"Visita do Primeiro-Ministro da República Popular da China, Li Keqiang, ao Brasil – Declaração Conjunta e Plano de Ação Conjunta – Brasília, 19 de maio de 2015","19/05/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-e-plano-de-acao-conjunta-visita-do-primeiro-ministro-do-conselho-de-estado-da-republica-popular-da-china-li-keqiang-brasilia-19-de-maio-de-2015","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""(3) Cooperação nas áreas de indústria da tecnologia da informação (IT) como internet das coisas, computação em nuvem, TV digital, tecnologias móveis, indústria eletrônica e de informações, automação bancária, cidades digitais e inteligentes etc;""","(3) Cooperação nas áreas de indústria da tecnologia da informação (IT) como internet das coisas, computação em nuvem, TV digital, tecnologias móveis, indústria eletrônica e de informações, automação bancária, cidades digitais e inteligentes etc; | Ações e projetos iniciais: Implementar o Memorando de Entendimento sobre Computação em Nuvem e Mega-Dados entre o Ministério de Ciência, Tecnologia e Inovação e a Huawei; desenvolver tecnologias de computação em nuvem no Brasil, incluindo a..."
"Documentos assinados durante a visita oficial do Primeiro-Ministro da República Popular da China, Li Keqiang, ao Brasil – Brasília e Rio de Janeiro, 19 de maio de 2015","19/05/2015","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/documentos-assinados-durante-a-visita-oficial-do-primeiro-ministro-da-republica-popular-da-china-li-keqiang-ao-brasil-brasilia-e-rio-de-janeiro-19-de-maio-de-2015","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""(3) Cooperação nas áreas de indústria da tecnologia da informação (IT) como internet das coisas, computação em nuvem, TV digital, tecnologias móveis, indústria eletrônica e de informações, automação bancária, cidades digitais e inteligentes etc;""","(3) Cooperação nas áreas de indústria da tecnologia da informação (IT) como internet das coisas, computação em nuvem, TV digital, tecnologias móveis, indústria eletrônica e de informações, automação bancária, cidades digitais e inteligentes etc; | Ações e projetos iniciais: Implementar o Memorando de Entendimento sobre Computação em Nuvem e Mega-Dados entre o Ministério de Ciência, Tecnologia e Inovação e a Huawei; desenvolver tecnologias de computação em nuvem no Brasil, incluindo a..."
